SETTLEMENTDATE,RRP,Year,Quarter,RRP.1,Term,IndexTerm,Peak_OffPeak,Business,Evening_Peak,Solar_Period,Morning_Peak
14/01/2022 16:00,114.02,2022,1,114.02,Q1_22,22_Q1,Peak,Business Day,0,1,0
14/01/2022 16:30,129.01,2022,1,129.01,Q1_22,22_Q1,Peak,Business Day,1,0,0
14/01/2022 17:00,138.18,2022,1,138.18,Q1_22,22_Q1,Peak,Business Day,1,0,0
14/01/2022 17:30,132.85,2022,1,132.85,Q1_22,22_Q1,Peak,Business Day,1,0,0
14/01/2022 18:00,233.87,2022,1,233.87,Q1_22,22_Q1,Peak,Business Day,1,0,0
14/01/2022 18:30,252,2022,1,252,Q1_22,22_Q1,Peak,Business Day,1,0,0
14/01/2022 19:00,2718.67,2022,1,2718.67,Q1_22,22_Q1,Peak,Business Day,1,0,0
14/01/2022 19:30,203,2022,1,203,Q1_22,22_Q1,Peak,Business Day,1,0,0
14/01/2022 20:00,188.49,2022,1,188.49,Q1_22,22_Q1,Peak,Business Day,1,0,0
14/01/2022 20:30,133.06,2022,1,133.06,Q1_22,22_Q1,Peak,Business Day,1,0,0
14/01/2022 21:00,144.6,2022,1,144.6,Q1_22,22_Q1,Peak,Business Day,1,0,0
14/01/2022 21:30,109.15,2022,1,109.15,Q1_22,22_Q1,Peak,Business Day,1,0,0
14/01/2022 22:00,91.55,2022,1,91.55,Q1_22,22_Q1,Peak,Business Day,1,0,0
14/01/2022 22:30,115.53,2022,1,115.53,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
14/01/2022 23:00,117.32,2022,1,117.32,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
14/01/2022 23:30,107.7,2022,1,107.7,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
15/01/2022 0:00,89.28,2022,1,89.28,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
15/01/2022 0:30,90.54,2022,1,90.54,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
15/01/2022 1:00,79.93,2022,1,79.93,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
15/01/2022 1:30,78.37,2022,1,78.37,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
15/01/2022 2:00,78.1,2022,1,78.1,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
15/01/2022 2:30,75.68,2022,1,75.68,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
15/01/2022 3:00,73.35,2022,1,73.35,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
15/01/2022 3:30,75.35,2022,1,75.35,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
15/01/2022 4:00,82.15,2022,1,82.15,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
15/01/2022 4:30,84.36,2022,1,84.36,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
15/01/2022 5:00,86.06,2022,1,86.06,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
15/01/2022 5:30,79.63,2022,1,79.63,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
15/01/2022 6:00,74.62,2022,1,74.62,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
15/01/2022 6:30,60.74,2022,1,60.74,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
15/01/2022 7:00,33.58,2022,1,33.58,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,1
15/01/2022 7:30,28.14,2022,1,28.14,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,1
15/01/2022 8:00,7.6,2022,1,7.6,Q1_22,22_Q1,Peak,Non-business Day,0,0,1
15/01/2022 8:30,26.26,2022,1,26.26,Q1_22,22_Q1,Peak,Non-business Day,0,0,1
15/01/2022 9:00,18.58,2022,1,18.58,Q1_22,22_Q1,Peak,Non-business Day,0,0,1
15/01/2022 9:30,46.89,2022,1,46.89,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
15/01/2022 10:00,20.98,2022,1,20.98,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
15/01/2022 10:30,38.22,2022,1,38.22,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
15/01/2022 11:00,65.59,2022,1,65.59,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
15/01/2022 11:30,74.54,2022,1,74.54,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
15/01/2022 12:00,68.86,2022,1,68.86,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
15/01/2022 12:30,61.29,2022,1,61.29,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
15/01/2022 13:00,65.4,2022,1,65.4,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
15/01/2022 13:30,69.35,2022,1,69.35,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
15/01/2022 14:00,68.23,2022,1,68.23,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
15/01/2022 14:30,67.72,2022,1,67.72,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
15/01/2022 15:00,80,2022,1,80,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
15/01/2022 15:30,78.71,2022,1,78.71,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
15/01/2022 16:00,85.88,2022,1,85.88,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
15/01/2022 16:30,82.73,2022,1,82.73,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
15/01/2022 17:00,86.81,2022,1,86.81,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
15/01/2022 17:30,94.31,2022,1,94.31,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
15/01/2022 18:00,112.75,2022,1,112.75,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
15/01/2022 18:30,191.89,2022,1,191.89,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
15/01/2022 19:00,2684.6,2022,1,2684.6,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
15/01/2022 19:30,200.93,2022,1,200.93,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
15/01/2022 20:00,217.87,2022,1,217.87,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
15/01/2022 20:30,145.1,2022,1,145.1,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
15/01/2022 21:00,145.09,2022,1,145.09,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
15/01/2022 21:30,115.48,2022,1,115.48,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
15/01/2022 22:00,98.52,2022,1,98.52,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
15/01/2022 22:30,106.12,2022,1,106.12,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
15/01/2022 23:00,101.74,2022,1,101.74,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
15/01/2022 23:30,84.96,2022,1,84.96,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
16/01/2022 0:00,77.21,2022,1,77.21,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
16/01/2022 0:30,79.19,2022,1,79.19,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
16/01/2022 1:00,81.67,2022,1,81.67,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
16/01/2022 1:30,82.45,2022,1,82.45,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
16/01/2022 2:00,81.77,2022,1,81.77,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
16/01/2022 2:30,73.38,2022,1,73.38,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
16/01/2022 3:00,69.23,2022,1,69.23,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
16/01/2022 3:30,67.8,2022,1,67.8,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
16/01/2022 4:00,67.92,2022,1,67.92,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
16/01/2022 4:30,69.15,2022,1,69.15,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
16/01/2022 5:00,67.54,2022,1,67.54,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
16/01/2022 5:30,67.74,2022,1,67.74,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
16/01/2022 6:00,64.59,2022,1,64.59,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
16/01/2022 6:30,53.38,2022,1,53.38,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
16/01/2022 7:00,16.66,2022,1,16.66,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,1
16/01/2022 7:30,7.93,2022,1,7.93,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,1
16/01/2022 8:00,14.18,2022,1,14.18,Q1_22,22_Q1,Peak,Non-business Day,0,0,1
16/01/2022 8:30,20.04,2022,1,20.04,Q1_22,22_Q1,Peak,Non-business Day,0,0,1
16/01/2022 9:00,53.94,2022,1,53.94,Q1_22,22_Q1,Peak,Non-business Day,0,0,1
16/01/2022 9:30,49.14,2022,1,49.14,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
16/01/2022 10:00,59.03,2022,1,59.03,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
16/01/2022 10:30,59.27,2022,1,59.27,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
16/01/2022 11:00,34.16,2022,1,34.16,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
16/01/2022 11:30,16.51,2022,1,16.51,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
16/01/2022 12:00,37.63,2022,1,37.63,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
16/01/2022 12:30,62.39,2022,1,62.39,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
16/01/2022 13:00,60.71,2022,1,60.71,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
16/01/2022 13:30,65.23,2022,1,65.23,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
16/01/2022 14:00,64.9,2022,1,64.9,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
16/01/2022 14:30,68.37,2022,1,68.37,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
16/01/2022 15:00,75.7,2022,1,75.7,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
16/01/2022 15:30,72.27,2022,1,72.27,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
16/01/2022 16:00,96.69,2022,1,96.69,Q1_22,22_Q1,Peak,Non-business Day,0,1,0
16/01/2022 16:30,94.64,2022,1,94.64,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
16/01/2022 17:00,107.47,2022,1,107.47,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
16/01/2022 17:30,103.1,2022,1,103.1,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
16/01/2022 18:00,148.64,2022,1,148.64,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
16/01/2022 18:30,217.93,2022,1,217.93,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
16/01/2022 19:00,192.6,2022,1,192.6,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
16/01/2022 19:30,201.93,2022,1,201.93,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
16/01/2022 20:00,132.18,2022,1,132.18,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
16/01/2022 20:30,161.21,2022,1,161.21,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
16/01/2022 21:00,175.83,2022,1,175.83,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
16/01/2022 21:30,145.18,2022,1,145.18,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
16/01/2022 22:00,106.34,2022,1,106.34,Q1_22,22_Q1,Peak,Non-business Day,1,0,0
16/01/2022 22:30,160.5,2022,1,160.5,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
16/01/2022 23:00,103.07,2022,1,103.07,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
16/01/2022 23:30,89.9,2022,1,89.9,Q1_22,22_Q1,OffPeak,Non-business Day,0,0,0
17/01/2022 0:00,81.5,2022,1,81.5,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
17/01/2022 0:30,81.04,2022,1,81.04,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
17/01/2022 1:00,85.59,2022,1,85.59,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
17/01/2022 1:30,76.76,2022,1,76.76,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
17/01/2022 2:00,67.93,2022,1,67.93,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
17/01/2022 2:30,69.08,2022,1,69.08,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
17/01/2022 3:00,69.17,2022,1,69.17,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
17/01/2022 3:30,69.79,2022,1,69.79,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
17/01/2022 4:00,79.8,2022,1,79.8,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
17/01/2022 4:30,93.87,2022,1,93.87,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
17/01/2022 5:00,101.75,2022,1,101.75,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
17/01/2022 5:30,95.75,2022,1,95.75,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
17/01/2022 6:00,89.84,2022,1,89.84,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
17/01/2022 6:30,95.47,2022,1,95.47,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
17/01/2022 7:00,93.61,2022,1,93.61,Q1_22,22_Q1,OffPeak,Business Day,0,0,1
17/01/2022 7:30,85.08,2022,1,85.08,Q1_22,22_Q1,OffPeak,Business Day,0,0,1
17/01/2022 8:00,86.61,2022,1,86.61,Q1_22,22_Q1,Peak,Business Day,0,0,1
17/01/2022 8:30,90.93,2022,1,90.93,Q1_22,22_Q1,Peak,Business Day,0,0,1
17/01/2022 9:00,77.23,2022,1,77.23,Q1_22,22_Q1,Peak,Business Day,0,0,1
17/01/2022 9:30,83.41,2022,1,83.41,Q1_22,22_Q1,Peak,Business Day,0,1,0
17/01/2022 10:00,85.17,2022,1,85.17,Q1_22,22_Q1,Peak,Business Day,0,1,0
17/01/2022 10:30,77.55,2022,1,77.55,Q1_22,22_Q1,Peak,Business Day,0,1,0
17/01/2022 11:00,83.08,2022,1,83.08,Q1_22,22_Q1,Peak,Business Day,0,1,0
17/01/2022 11:30,85.16,2022,1,85.16,Q1_22,22_Q1,Peak,Business Day,0,1,0
17/01/2022 12:00,89.43,2022,1,89.43,Q1_22,22_Q1,Peak,Business Day,0,1,0
17/01/2022 12:30,110.88,2022,1,110.88,Q1_22,22_Q1,Peak,Business Day,0,1,0
17/01/2022 13:00,115.52,2022,1,115.52,Q1_22,22_Q1,Peak,Business Day,0,1,0
17/01/2022 13:30,101.57,2022,1,101.57,Q1_22,22_Q1,Peak,Business Day,0,1,0
17/01/2022 14:00,100.6,2022,1,100.6,Q1_22,22_Q1,Peak,Business Day,0,1,0
17/01/2022 14:30,118.87,2022,1,118.87,Q1_22,22_Q1,Peak,Business Day,0,1,0
17/01/2022 15:00,170.01,2022,1,170.01,Q1_22,22_Q1,Peak,Business Day,0,1,0
17/01/2022 15:30,137.7,2022,1,137.7,Q1_22,22_Q1,Peak,Business Day,0,1,0
17/01/2022 16:00,236.41,2022,1,236.41,Q1_22,22_Q1,Peak,Business Day,0,1,0
17/01/2022 16:30,133.94,2022,1,133.94,Q1_22,22_Q1,Peak,Business Day,1,0,0
17/01/2022 17:00,270.65,2022,1,270.65,Q1_22,22_Q1,Peak,Business Day,1,0,0
17/01/2022 17:30,295.18,2022,1,295.18,Q1_22,22_Q1,Peak,Business Day,1,0,0
17/01/2022 18:00,293.89,2022,1,293.89,Q1_22,22_Q1,Peak,Business Day,1,0,0
17/01/2022 18:30,242.65,2022,1,242.65,Q1_22,22_Q1,Peak,Business Day,1,0,0
17/01/2022 19:00,269.68,2022,1,269.68,Q1_22,22_Q1,Peak,Business Day,1,0,0
17/01/2022 19:30,227.62,2022,1,227.62,Q1_22,22_Q1,Peak,Business Day,1,0,0
17/01/2022 20:00,202.93,2022,1,202.93,Q1_22,22_Q1,Peak,Business Day,1,0,0
17/01/2022 20:30,184.68,2022,1,184.68,Q1_22,22_Q1,Peak,Business Day,1,0,0
17/01/2022 21:00,160.37,2022,1,160.37,Q1_22,22_Q1,Peak,Business Day,1,0,0
17/01/2022 21:30,145.17,2022,1,145.17,Q1_22,22_Q1,Peak,Business Day,1,0,0
17/01/2022 22:00,114.1,2022,1,114.1,Q1_22,22_Q1,Peak,Business Day,1,0,0
17/01/2022 22:30,100.57,2022,1,100.57,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
17/01/2022 23:00,107.15,2022,1,107.15,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
17/01/2022 23:30,91.15,2022,1,91.15,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
18/01/2022 0:00,87.95,2022,1,87.95,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
18/01/2022 0:30,94.41,2022,1,94.41,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
18/01/2022 1:00,92.44,2022,1,92.44,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
18/01/2022 1:30,88.82,2022,1,88.82,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
18/01/2022 2:00,88.49,2022,1,88.49,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
18/01/2022 2:30,90.86,2022,1,90.86,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
18/01/2022 3:00,95.16,2022,1,95.16,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
18/01/2022 3:30,95.96,2022,1,95.96,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
18/01/2022 4:00,97.64,2022,1,97.64,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
18/01/2022 4:30,110.07,2022,1,110.07,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
18/01/2022 5:00,117.14,2022,1,117.14,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
18/01/2022 5:30,94.86,2022,1,94.86,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
18/01/2022 6:00,88.38,2022,1,88.38,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
18/01/2022 6:30,93.85,2022,1,93.85,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
18/01/2022 7:00,98.75,2022,1,98.75,Q1_22,22_Q1,OffPeak,Business Day,0,0,1
18/01/2022 7:30,114.13,2022,1,114.13,Q1_22,22_Q1,OffPeak,Business Day,0,0,1
18/01/2022 8:00,98.92,2022,1,98.92,Q1_22,22_Q1,Peak,Business Day,0,0,1
18/01/2022 8:30,108.98,2022,1,108.98,Q1_22,22_Q1,Peak,Business Day,0,0,1
18/01/2022 9:00,93.62,2022,1,93.62,Q1_22,22_Q1,Peak,Business Day,0,0,1
18/01/2022 9:30,108.49,2022,1,108.49,Q1_22,22_Q1,Peak,Business Day,0,1,0
18/01/2022 10:00,110.71,2022,1,110.71,Q1_22,22_Q1,Peak,Business Day,0,1,0
18/01/2022 10:30,86.76,2022,1,86.76,Q1_22,22_Q1,Peak,Business Day,0,1,0
18/01/2022 11:00,84.98,2022,1,84.98,Q1_22,22_Q1,Peak,Business Day,0,1,0
18/01/2022 11:30,92.77,2022,1,92.77,Q1_22,22_Q1,Peak,Business Day,0,1,0
18/01/2022 12:00,82.61,2022,1,82.61,Q1_22,22_Q1,Peak,Business Day,0,1,0
18/01/2022 12:30,90.65,2022,1,90.65,Q1_22,22_Q1,Peak,Business Day,0,1,0
18/01/2022 13:00,104.68,2022,1,104.68,Q1_22,22_Q1,Peak,Business Day,0,1,0
18/01/2022 13:30,117.18,2022,1,117.18,Q1_22,22_Q1,Peak,Business Day,0,1,0
18/01/2022 14:00,115.55,2022,1,115.55,Q1_22,22_Q1,Peak,Business Day,0,1,0
18/01/2022 14:30,112.28,2022,1,112.28,Q1_22,22_Q1,Peak,Business Day,0,1,0
18/01/2022 15:00,103.01,2022,1,103.01,Q1_22,22_Q1,Peak,Business Day,0,1,0
18/01/2022 15:30,145.72,2022,1,145.72,Q1_22,22_Q1,Peak,Business Day,0,1,0
18/01/2022 16:00,149.03,2022,1,149.03,Q1_22,22_Q1,Peak,Business Day,0,1,0
18/01/2022 16:30,185.1,2022,1,185.1,Q1_22,22_Q1,Peak,Business Day,1,0,0
18/01/2022 17:00,186.36,2022,1,186.36,Q1_22,22_Q1,Peak,Business Day,1,0,0
18/01/2022 17:30,133.2,2022,1,133.2,Q1_22,22_Q1,Peak,Business Day,1,0,0
18/01/2022 18:00,362.41,2022,1,362.41,Q1_22,22_Q1,Peak,Business Day,1,0,0
18/01/2022 18:30,230.72,2022,1,230.72,Q1_22,22_Q1,Peak,Business Day,1,0,0
18/01/2022 19:00,264.79,2022,1,264.79,Q1_22,22_Q1,Peak,Business Day,1,0,0
18/01/2022 19:30,351.16,2022,1,351.16,Q1_22,22_Q1,Peak,Business Day,1,0,0
18/01/2022 20:00,227.27,2022,1,227.27,Q1_22,22_Q1,Peak,Business Day,1,0,0
18/01/2022 20:30,200.8,2022,1,200.8,Q1_22,22_Q1,Peak,Business Day,1,0,0
18/01/2022 21:00,226.2,2022,1,226.2,Q1_22,22_Q1,Peak,Business Day,1,0,0
18/01/2022 21:30,184.45,2022,1,184.45,Q1_22,22_Q1,Peak,Business Day,1,0,0
18/01/2022 22:00,115.53,2022,1,115.53,Q1_22,22_Q1,Peak,Business Day,1,0,0
18/01/2022 22:30,101.62,2022,1,101.62,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
18/01/2022 23:00,99.74,2022,1,99.74,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
18/01/2022 23:30,92.5,2022,1,92.5,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
19/01/2022 0:00,89.37,2022,1,89.37,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
19/01/2022 0:30,98.22,2022,1,98.22,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
19/01/2022 1:00,89.68,2022,1,89.68,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
19/01/2022 1:30,83.41,2022,1,83.41,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
19/01/2022 2:00,78.43,2022,1,78.43,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
19/01/2022 2:30,66,2022,1,66,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
19/01/2022 3:00,63.47,2022,1,63.47,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
19/01/2022 3:30,66.77,2022,1,66.77,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
19/01/2022 4:00,67.14,2022,1,67.14,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
19/01/2022 4:30,81.88,2022,1,81.88,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
19/01/2022 5:00,91.2,2022,1,91.2,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
19/01/2022 5:30,92.54,2022,1,92.54,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
19/01/2022 6:00,91.21,2022,1,91.21,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
19/01/2022 6:30,110.33,2022,1,110.33,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
19/01/2022 7:00,91.19,2022,1,91.19,Q1_22,22_Q1,OffPeak,Business Day,0,0,1
19/01/2022 7:30,91.17,2022,1,91.17,Q1_22,22_Q1,OffPeak,Business Day,0,0,1
19/01/2022 8:00,91.17,2022,1,91.17,Q1_22,22_Q1,Peak,Business Day,0,0,1
19/01/2022 8:30,92.52,2022,1,92.52,Q1_22,22_Q1,Peak,Business Day,0,0,1
19/01/2022 9:00,94.2,2022,1,94.2,Q1_22,22_Q1,Peak,Business Day,0,0,1
19/01/2022 9:30,106.91,2022,1,106.91,Q1_22,22_Q1,Peak,Business Day,0,1,0
19/01/2022 10:00,109.1,2022,1,109.1,Q1_22,22_Q1,Peak,Business Day,0,1,0
19/01/2022 10:30,107.75,2022,1,107.75,Q1_22,22_Q1,Peak,Business Day,0,1,0
19/01/2022 11:00,109.55,2022,1,109.55,Q1_22,22_Q1,Peak,Business Day,0,1,0
19/01/2022 11:30,105.02,2022,1,105.02,Q1_22,22_Q1,Peak,Business Day,0,1,0
19/01/2022 12:00,139.08,2022,1,139.08,Q1_22,22_Q1,Peak,Business Day,0,1,0
19/01/2022 12:30,110.91,2022,1,110.91,Q1_22,22_Q1,Peak,Business Day,0,1,0
19/01/2022 13:00,2280.66,2022,1,2280.66,Q1_22,22_Q1,Peak,Business Day,0,1,0
19/01/2022 13:30,118.87,2022,1,118.87,Q1_22,22_Q1,Peak,Business Day,0,1,0
19/01/2022 14:00,158.3,2022,1,158.3,Q1_22,22_Q1,Peak,Business Day,0,1,0
19/01/2022 14:30,173.99,2022,1,173.99,Q1_22,22_Q1,Peak,Business Day,0,1,0
19/01/2022 15:00,212.51,2022,1,212.51,Q1_22,22_Q1,Peak,Business Day,0,1,0
19/01/2022 15:30,206.4,2022,1,206.4,Q1_22,22_Q1,Peak,Business Day,0,1,0
19/01/2022 16:00,275.55,2022,1,275.55,Q1_22,22_Q1,Peak,Business Day,0,1,0
19/01/2022 16:30,150.63,2022,1,150.63,Q1_22,22_Q1,Peak,Business Day,1,0,0
19/01/2022 17:00,232.87,2022,1,232.87,Q1_22,22_Q1,Peak,Business Day,1,0,0
19/01/2022 17:30,136.26,2022,1,136.26,Q1_22,22_Q1,Peak,Business Day,1,0,0
19/01/2022 18:00,195.08,2022,1,195.08,Q1_22,22_Q1,Peak,Business Day,1,0,0
19/01/2022 18:30,215.8,2022,1,215.8,Q1_22,22_Q1,Peak,Business Day,1,0,0
19/01/2022 19:00,220,2022,1,220,Q1_22,22_Q1,Peak,Business Day,1,0,0
19/01/2022 19:30,198.8,2022,1,198.8,Q1_22,22_Q1,Peak,Business Day,1,0,0
19/01/2022 20:00,184.45,2022,1,184.45,Q1_22,22_Q1,Peak,Business Day,1,0,0
19/01/2022 20:30,122.63,2022,1,122.63,Q1_22,22_Q1,Peak,Business Day,1,0,0
19/01/2022 21:00,150.09,2022,1,150.09,Q1_22,22_Q1,Peak,Business Day,1,0,0
19/01/2022 21:30,118.9,2022,1,118.9,Q1_22,22_Q1,Peak,Business Day,1,0,0
19/01/2022 22:00,114.06,2022,1,114.06,Q1_22,22_Q1,Peak,Business Day,1,0,0
19/01/2022 22:30,118.69,2022,1,118.69,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
19/01/2022 23:00,110.66,2022,1,110.66,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
19/01/2022 23:30,101.47,2022,1,101.47,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
20/01/2022 0:00,83.17,2022,1,83.17,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
20/01/2022 0:30,109.34,2022,1,109.34,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
20/01/2022 1:00,100.13,2022,1,100.13,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
20/01/2022 1:30,94.08,2022,1,94.08,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
20/01/2022 2:00,84.2,2022,1,84.2,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
20/01/2022 2:30,65.28,2022,1,65.28,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
20/01/2022 3:00,74.69,2022,1,74.69,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
20/01/2022 3:30,69.62,2022,1,69.62,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
20/01/2022 4:00,71.29,2022,1,71.29,Q1_22,22_Q1,OffPeak,Business Day,0,0,0
